game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,98,89,0:00:54,0:11:06,0:00:00,538,,timeout,,,,,,,,,,,,,,,, timeout: regular,,,,,,CAVALIERS Timeout: Regular (Full 6 Short 1)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,98,89,0:00:54,0:11:06,0:00:00,541,GSW,sub,,,,,Shaun Livingston,Stephen Curry,,,,Stephen Curry,,,,,,sub,,,,,,SUB: Livingston FOR Curry
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,98,91,0:00:45,0:11:15,0:00:09,542,CLE,shot,,,,,,,,,,LeBron James,2,,,made,,Driving Layup,1,-14,0,23.6,89,James 1' Driving Layup (21 PTS)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,98,91,0:00:45,0:11:15,0:00:00,543,,timeout,,,,,,,,,,,,,,,, timeout: short,,,,,,Warriors Timeout: Short (Reg.5 Short 1)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,98,91,0:00:45,0:11:15,0:00:00,545,GSW,sub,,,,,Stephen Curry,Harrison Barnes,,,,Harrison Barnes,,,,,,sub,,,,,,SUB: Curry FOR Barnes
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,98,91,0:00:44,0:11:16,0:00:01,547,CLE,foul,,,,,,,,Shaun Livingston,,LeBron James,,,p.foul,,,p.foul,,,,,,James P.FOUL (P4.T1) (D.Crawford)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,98,91,0:00:44,0:11:16,0:00:00,548,,timeout,,,,,,,,,,,,,,,, timeout: short,,,,,,Warriors Timeout: Short (Reg.5 Short 2)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Tristan Thompson,4,98,91,0:00:44,0:11:16,0:00:00,551,CLE,sub,,,,,Tristan Thompson,Channing Frye,,,,Channing Frye,,,,,,sub,,,,,,SUB: Thompson FOR Frye
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Tristan Thompson,4,98,91,0:00:43,0:11:17,0:00:01,552,CLE,foul,,,,,,,,Klay Thompson,,J.R. Smith,,,p.foul,,,p.foul,,,,,,Smith P.FOUL (P5.PN) (D.Crawford)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Tristan Thompson,4,99,91,0:00:43,0:11:17,0:00:00,553,GSW,free throw,,,,,,,1,,2,Klay Thompson,1,,,made,,Free Throw 1 of 2,,,,,,Thompson Free Throw 1 of 2 (22 PTS)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,99,91,0:00:43,0:11:17,0:00:00,555,CLE,sub,,,,,Channing Frye,Tristan Thompson,,,,Tristan Thompson,,,,,,sub,,,,,,SUB: Frye FOR Thompson
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,100,91,0:00:43,0:11:17,0:00:00,556,GSW,free throw,,,,,,,2,,2,Klay Thompson,1,,,made,,Free Throw 2 of 2,,,,,,Thompson Free Throw 2 of 2 (23 PTS)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,100,93,0:00:31,0:11:29,0:00:12,558,CLE,shot,,,,,,,,,,Kyrie Irving,2,,,made,,Driving Layup,2,-9,-16,24.1,90.6,Irving 2' Driving Layup (34 PTS)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,100,93,0:00:30,0:11:30,0:00:01,559,CLE,foul,,,,,,,,Stephen Curry,,Channing Frye,,,p.foul,,,p.foul,,,,,,Frye P.FOUL (P1.PN) (J.Phillips)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,101,93,0:00:30,0:11:30,0:00:00,560,GSW,free throw,,,,,,,1,,2,Stephen Curry,1,,,made,,Free Throw 1 of 2,,,,,,Curry Free Throw 1 of 2 (33 PTS)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,102,93,0:00:30,0:11:30,0:00:00,562,GSW,free throw,,,,,,,2,,2,Stephen Curry,1,,,made,,Free Throw 2 of 2,,,,,,Curry Free Throw 2 of 2 (34 PTS)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,102,95,0:00:23,0:11:37,0:00:07,564,CLE,shot,,,,,,,,,,LeBron James,2,,,made,,Driving Layup,2,-17,2,23.3,88.8,James 2' Driving Layup (23 PTS)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,102,95,0:00:21,0:11:39,0:00:02,565,CLE,foul,,,,,,,,Stephen Curry,,Channing Frye,,,p.foul,,,p.foul,,,,,,Frye P.FOUL (P2.PN) (J.Phillips)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,103,95,0:00:21,0:11:39,0:00:00,566,GSW,free throw,,,,,,,1,,2,Stephen Curry,1,,,made,,Free Throw 1 of 2,,,,,,Curry Free Throw 1 of 2 (35 PTS)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,104,95,0:00:21,0:11:39,0:00:00,568,GSW,free throw,,,,,,,2,,2,Stephen Curry,1,,,made,,Free Throw 2 of 2,,,,,,Curry Free Throw 2 of 2 (36 PTS)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,104,97,0:00:14,0:11:46,0:00:07,570,CLE,shot,,,,,,,,,,LeBron James,2,,,made,,Driving Dunk,0,0,1,25,88.9,James  Driving Dunk (25 PTS)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,104,97,0:00:13,0:11:47,0:00:01,571,CLE,foul,,,,,,,,Klay Thompson,,Richard Jefferson,,,p.foul,,,p.foul,,,,,,Jefferson P.FOUL (P5.PN) (D.Crawford)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,105,97,0:00:13,0:11:47,0:00:00,572,GSW,free throw,,,,,,,1,,2,Klay Thompson,1,,,made,,Free Throw 1 of 2,,,,,,Thompson Free Throw 1 of 2 (24 PTS)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,106,97,0:00:13,0:11:47,0:00:00,574,GSW,free throw,,,,,,,2,,2,Klay Thompson,1,,,made,,Free Throw 2 of 2,,,,,,Thompson Free Throw 2 of 2 (25 PTS)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,106,97,0:00:08,0:11:52,0:00:05,576,CLE,turnover,,,,,,,,,,LeBron James,,,bad pass ,,Stephen Curry,bad pass ,,,,,,"Curry STEAL (2 STL), James Bad Pass Turnover (P7.T11)"
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,106,97,0:00:08,0:11:52,0:00:00,577,CLE,foul,,,,,,,,Stephen Curry,,Richard Jefferson,,,p.foul,,,p.foul,,,,,,Jefferson P.FOUL (P6.PN) (J.Phillips)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Channing Frye,Dahntay Jones,4,106,97,0:00:08,0:11:52,0:00:00,578,CLE,sub,,,,,Dahntay Jones,Richard Jefferson,,,,Richard Jefferson,,,,,,sub,,,,,,SUB: Jones FOR Jefferson
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Channing Frye,Dahntay Jones,4,107,97,0:00:08,0:11:52,0:00:00,579,GSW,free throw,,,,,,,1,,2,Stephen Curry,1,,,made,,Free Throw 1 of 2,,,,,,Curry Free Throw 1 of 2 (37 PTS)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Channing Frye,Dahntay Jones,4,108,97,0:00:08,0:11:52,0:00:00,581,GSW,free throw,,,,,,,2,,2,Stephen Curry,1,,,made,,Free Throw 2 of 2,,,,,,Curry Free Throw 2 of 2 (38 PTS)
0041500404,2016 Playoff,6/10/16,Klay Thompson,Andre Iguodala,Draymond Green,Shaun Livingston,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Channing Frye,Dahntay Jones,4,108,97,0:00:00,0:12:00,0:00:08,583,,end of period,,,,,,,,,,,,,,,,end of period,,,,,,
